timestamp,level,message,uuid,temperature,humidity,version,actuator
2025-08-13T10:03:36.715Z,info,"📨 Message received",,,,,
2025-08-13T10:03:36.716Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T10:04:12.857Z,info,"📨 Message received",,,,,
2025-08-13T10:04:12.857Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T10:04:24.866Z,info,"📨 Message received",,,,,
2025-08-13T10:04:24.866Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T10:04:35.905Z,info,"📨 Message received",,,,,
2025-08-13T10:04:35.905Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T10:04:48.114Z,info,"📨 Message received",,,,,
2025-08-13T10:04:48.114Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T10:04:59.143Z,info,"📨 Message received",,,,,
2025-08-13T10:04:59.143Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T10:05:12.052Z,info,"📨 Message received",,,,,
2025-08-13T10:05:12.052Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T10:05:23.311Z,info,"📨 Message received",,,,,
2025-08-13T10:05:23.311Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T10:05:35.521Z,info,"📨 Message received",,,,,
2025-08-13T10:05:35.522Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T10:05:48.527Z,info,"📨 Message received",,,,,
2025-08-13T10:05:48.527Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T10:06:00.200Z,info,"📨 Message received",,,,,
2025-08-13T10:06:00.200Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T10:06:11.982Z,info,"📨 Message received",,,,,
2025-08-13T10:06:11.983Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T10:06:24.264Z,info,"📨 Message received",,,,,
2025-08-13T10:06:24.265Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T10:06:36.143Z,info,"📨 Message received",,,,,
2025-08-13T10:06:36.143Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T10:06:46.485Z,info,"📨 Message received",,,,,
2025-08-13T10:06:46.486Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T10:06:59.367Z,info,"📨 Message received",,,,,
2025-08-13T10:06:59.368Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T10:07:10.038Z,info,"📨 Message received",,,,,
2025-08-13T10:07:10.038Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T10:07:23.042Z,info,"📨 Message received",,,,,
2025-08-13T10:07:23.042Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T10:08:03.081Z,info,"📨 Message received",,,,,
2025-08-13T10:08:03.081Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T10:10:34.225Z,info,"📨 Message received",,,,,
2025-08-13T10:10:34.225Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T10:13:50.834Z,info,"📨 Message received",,,,,
2025-08-13T10:13:50.834Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T10:20:27.223Z,info,"📨 Message received",,,,,
2025-08-13T10:20:27.223Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T10:21:55.483Z,info,"Disconnecting IoT Parser",,,,,
2025-08-13T10:21:55.484Z,info,"IoT Parser disconnected",,,,,
2025-08-13T10:21:57.343Z,info,"Connecting to MQTT broker",,,,,
2025-08-13T10:21:57.631Z,success,"MQTT connected successfully",,,,,
2025-08-13T10:21:57.699Z,success,"Subscribed to topics: ota/practice/01/status",,,,,
2025-08-13T10:25:25.423Z,info,"📨 Message received",,,,,
2025-08-13T10:25:25.425Z,warn,"Message validation failed",,,,,
2025-08-13T10:25:25.427Z,info,"📨 Message received",,,,,
2025-08-13T10:25:25.428Z,warn,"Message validation failed",,,,,
2025-08-13T10:30:25.231Z,info,"📨 Message received",,,,,
2025-08-13T10:30:25.231Z,warn,"Message validation failed",,,,,
2025-08-13T10:30:25.444Z,info,"📨 Message received",,,,,
2025-08-13T10:30:25.445Z,warn,"Message validation failed",,,,,
