timestamp,level,message,uuid,temperature,humidity,version,actuator
2025-08-13T10:03:36.715Z,info,"📨 Message received",,,,,
2025-08-13T10:03:36.716Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T10:04:12.857Z,info,"📨 Message received",,,,,
2025-08-13T10:04:12.857Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T10:04:24.866Z,info,"📨 Message received",,,,,
2025-08-13T10:04:24.866Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T10:04:35.905Z,info,"📨 Message received",,,,,
2025-08-13T10:04:35.905Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T10:04:48.114Z,info,"📨 Message received",,,,,
2025-08-13T10:04:48.114Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T10:04:59.143Z,info,"📨 Message received",,,,,
2025-08-13T10:04:59.143Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T10:05:12.052Z,info,"📨 Message received",,,,,
2025-08-13T10:05:12.052Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T10:05:23.311Z,info,"📨 Message received",,,,,
2025-08-13T10:05:23.311Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T10:05:35.521Z,info,"📨 Message received",,,,,
2025-08-13T10:05:35.522Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T10:05:48.527Z,info,"📨 Message received",,,,,
2025-08-13T10:05:48.527Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T10:06:00.200Z,info,"📨 Message received",,,,,
2025-08-13T10:06:00.200Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T10:06:11.982Z,info,"📨 Message received",,,,,
2025-08-13T10:06:11.983Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T10:06:24.264Z,info,"📨 Message received",,,,,
2025-08-13T10:06:24.265Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T10:06:36.143Z,info,"📨 Message received",,,,,
2025-08-13T10:06:36.143Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T10:06:46.485Z,info,"📨 Message received",,,,,
2025-08-13T10:06:46.486Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T10:06:59.367Z,info,"📨 Message received",,,,,
2025-08-13T10:06:59.368Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T10:07:10.038Z,info,"📨 Message received",,,,,
2025-08-13T10:07:10.038Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T10:07:23.042Z,info,"📨 Message received",,,,,
2025-08-13T10:07:23.042Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T10:08:03.081Z,info,"📨 Message received",,,,,
2025-08-13T10:08:03.081Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T10:10:34.225Z,info,"📨 Message received",,,,,
2025-08-13T10:10:34.225Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T10:13:50.834Z,info,"📨 Message received",,,,,
2025-08-13T10:13:50.834Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T10:20:27.223Z,info,"📨 Message received",,,,,
2025-08-13T10:20:27.223Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T10:21:55.483Z,info,"Disconnecting IoT Parser",,,,,
2025-08-13T10:21:55.484Z,info,"IoT Parser disconnected",,,,,
2025-08-13T10:21:57.343Z,info,"Connecting to MQTT broker",,,,,
2025-08-13T10:21:57.631Z,success,"MQTT connected successfully",,,,,
2025-08-13T10:21:57.699Z,success,"Subscribed to topics: ota/practice/01/status",,,,,
2025-08-13T10:25:25.423Z,info,"📨 Message received",,,,,
2025-08-13T10:25:25.425Z,warn,"Message validation failed",,,,,
2025-08-13T10:25:25.427Z,info,"📨 Message received",,,,,
2025-08-13T10:25:25.428Z,warn,"Message validation failed",,,,,
2025-08-13T10:30:25.231Z,info,"📨 Message received",,,,,
2025-08-13T10:30:25.231Z,warn,"Message validation failed",,,,,
2025-08-13T10:30:25.444Z,info,"📨 Message received",,,,,
2025-08-13T10:30:25.445Z,warn,"Message validation failed",,,,,
2025-08-13T10:33:08.691Z,info,"Disconnecting IoT Parser",,,,,
2025-08-13T10:33:08.691Z,info,"IoT Parser disconnected",,,,,
2025-08-13T10:33:09.446Z,info,"Connecting to MQTT broker",,,,,
2025-08-13T10:33:09.769Z,success,"MQTT connected successfully",,,,,
2025-08-13T10:33:09.836Z,success,"Subscribed to topics: ota/practice/01/temperature",,,,,
2025-08-13T10:33:20.843Z,info,"📨 Message received",,,,,
2025-08-13T10:33:20.846Z,warn,"Message validation failed",,,,,
2025-08-13T10:33:50.962Z,info,"📨 Message received",,,,,
2025-08-13T10:33:50.963Z,warn,"Message validation failed",,,,,
2025-08-13T10:34:20.964Z,info,"📨 Message received",,,,,
2025-08-13T10:34:20.965Z,warn,"Message validation failed",,,,,
2025-08-13T10:34:50.968Z,info,"📨 Message received",,,,,
2025-08-13T10:34:50.968Z,warn,"Message validation failed",,,,,
2025-08-13T10:35:20.972Z,info,"📨 Message received",,,,,
2025-08-13T10:35:20.972Z,warn,"Message validation failed",,,,,
2025-08-13T10:36:06.232Z,info,"📨 Message received",,,,,
2025-08-13T10:36:06.232Z,warn,"Message validation failed",,,,,
2025-08-13T10:36:31.218Z,info,"📨 Message received",,,,,
2025-08-13T10:36:31.218Z,warn,"Message validation failed",,,,,
2025-08-13T10:36:41.253Z,info,"📨 Message received",,,,,
2025-08-13T10:36:41.253Z,warn,"Message validation failed",,,,,
2025-08-13T10:36:51.288Z,info,"📨 Message received",,,,,
2025-08-13T10:36:51.288Z,warn,"Message validation failed",,,,,
2025-08-13T10:37:01.269Z,info,"📨 Message received",,,,,
2025-08-13T10:37:01.269Z,warn,"Message validation failed",,,,,
2025-08-13T10:37:11.287Z,info,"📨 Message received",,,,,
2025-08-13T10:37:11.287Z,warn,"Message validation failed",,,,,
2025-08-13T10:37:21.307Z,info,"📨 Message received",,,,,
2025-08-13T10:37:21.308Z,warn,"Message validation failed",,,,,
2025-08-13T10:37:51.330Z,info,"📨 Message received",,,,,
2025-08-13T10:37:51.330Z,warn,"Message validation failed",,,,,
2025-08-13T10:38:21.400Z,info,"📨 Message received",,,,,
2025-08-13T10:38:21.401Z,warn,"Message validation failed",,,,,
2025-08-13T10:38:51.403Z,info,"📨 Message received",,,,,
2025-08-13T10:38:51.404Z,warn,"Message validation failed",,,,,
2025-08-13T10:39:21.407Z,info,"📨 Message received",,,,,
2025-08-13T10:39:21.407Z,warn,"Message validation failed",,,,,
2025-08-13T10:39:51.513Z,info,"📨 Message received",,,,,
2025-08-13T10:39:51.514Z,warn,"Message validation failed",,,,,
2025-08-13T10:40:21.516Z,info,"📨 Message received",,,,,
2025-08-13T10:40:21.517Z,warn,"Message validation failed",,,,,
2025-08-13T10:40:51.459Z,info,"📨 Message received",,,,,
2025-08-13T10:40:51.459Z,warn,"Message validation failed",,,,,
2025-08-13T10:41:21.523Z,info,"📨 Message received",,,,,
2025-08-13T10:41:21.523Z,warn,"Message validation failed",,,,,
2025-08-13T10:41:51.543Z,info,"📨 Message received",,,,,
2025-08-13T10:41:51.543Z,warn,"Message validation failed",,,,,
2025-08-13T10:44:31.077Z,info,"📨 Message received",,,,,
2025-08-13T10:44:31.078Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,37.1,38.6,,
2025-08-13T10:44:41.204Z,info,"📨 Message received",,,,,
2025-08-13T10:44:41.204Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,32.8,55.4,,
2025-08-13T10:44:51.444Z,info,"📨 Message received",,,,,
2025-08-13T10:44:51.444Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,43.2,86.5,,
2025-08-13T10:45:01.524Z,info,"📨 Message received",,,,,
2025-08-13T10:45:01.524Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,30.1,30.5,,
2025-08-13T10:45:11.719Z,info,"📨 Message received",,,,,
2025-08-13T10:45:11.720Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,30.2,38,,
2025-08-13T10:45:21.791Z,info,"📨 Message received",,,,,
2025-08-13T10:45:21.792Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,27.6,89.1,,
2025-08-13T10:45:31.995Z,info,"📨 Message received",,,,,
2025-08-13T10:45:31.995Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,29.7,69.6,,
2025-08-13T10:47:16.950Z,info,"📨 Message received",,,,,
2025-08-13T10:47:16.950Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,39.2,37.2,,
2025-08-13T10:47:27.195Z,info,"📨 Message received",,,,,
2025-08-13T10:47:27.196Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,26.6,68.8,,
2025-08-13T10:47:37.230Z,info,"📨 Message received",,,,,
2025-08-13T10:47:37.231Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,22.2,33.7,,
2025-08-13T10:47:47.471Z,info,"📨 Message received",,,,,
2025-08-13T10:47:47.471Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,33.9,81.7,,
2025-08-13T10:47:57.529Z,info,"📨 Message received",,,,,
2025-08-13T10:47:57.529Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,42.8,33.4,,
2025-08-13T10:48:07.746Z,info,"📨 Message received",,,,,
2025-08-13T10:48:07.746Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,30,72.5,,
2025-08-13T10:48:17.884Z,info,"📨 Message received",,,,,
2025-08-13T10:48:17.884Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,47,77.1,,
2025-08-13T10:51:14.420Z,info,"📨 Message received",,,,,
2025-08-13T10:51:14.421Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,47.9,73.1,,
2025-08-13T10:51:24.660Z,info,"📨 Message received",,,,,
2025-08-13T10:51:24.661Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,46.1,32.7,,
2025-08-13T10:51:34.695Z,info,"📨 Message received",,,,,
2025-08-13T10:51:34.696Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,34.5,76.5,,
2025-08-13T10:51:44.833Z,info,"📨 Message received",,,,,
2025-08-13T10:51:44.833Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,35.8,69.2,,
2025-08-13T10:51:54.970Z,info,"📨 Message received",,,,,
2025-08-13T10:51:54.971Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,41.5,30.2,,
2025-08-13T10:52:05.108Z,info,"📨 Message received",,,,,
2025-08-13T10:52:05.109Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,43.5,51,,
2025-08-13T10:52:15.348Z,info,"📨 Message received",,,,,
2025-08-13T10:52:15.348Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,23.1,54.4,,
2025-08-13T10:54:13.600Z,info,"Disconnecting IoT Parser",,,,,
2025-08-13T10:54:13.600Z,info,"IoT Parser disconnected",,,,,
2025-08-13T10:54:14.516Z,info,"Connecting to MQTT broker",,,,,
2025-08-13T10:54:14.803Z,success,"MQTT connected successfully",,,,,
2025-08-13T10:54:14.871Z,success,"Subscribed to topics: ota/practice/01/temperature",,,,,
2025-08-13T10:57:15.686Z,info,"📨 Message received",,,,,
2025-08-13T10:57:15.689Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,35.7,36.3,,
2025-08-13T10:58:01.294Z,info,"📨 Message received",,,,,
2025-08-13T10:58:01.295Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,45.6,46.9,,
2025-08-13T10:58:11.493Z,info,"📨 Message received",,,,,
2025-08-13T10:58:11.493Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,31,45,,
2025-08-13T10:58:21.535Z,info,"📨 Message received",,,,,
2025-08-13T10:58:21.536Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,39.3,65.3,,
2025-08-13T10:58:31.768Z,info,"📨 Message received",,,,,
2025-08-13T10:58:31.768Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,34.8,53.4,,
2025-08-13T10:58:41.905Z,info,"📨 Message received",,,,,
2025-08-13T10:58:41.906Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,24.6,52.1,,
2025-08-13T11:05:18.708Z,info,"📨 Message received",,,,,
2025-08-13T11:05:18.708Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,38.4,46.9,,
2025-08-13T11:05:28.846Z,info,"📨 Message received",,,,,
2025-08-13T11:05:28.847Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,42.2,65.5,,
2025-08-13T11:05:38.890Z,info,"📨 Message received",,,,,
2025-08-13T11:05:38.890Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,27.7,85,,
2025-08-13T11:05:49.121Z,info,"📨 Message received",,,,,
2025-08-13T11:05:49.122Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,25,75.6,,
2025-08-13T11:05:59.192Z,info,"📨 Message received",,,,,
2025-08-13T11:05:59.192Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,49.5,39,,
2025-08-13T11:06:17.383Z,info,"📨 Message received",,,,,
2025-08-13T11:06:17.384Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,33.5,86.1,,
2025-08-13T11:06:27.431Z,info,"📨 Message received",,,,,
2025-08-13T11:06:27.431Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,36,81.5,,
2025-08-13T11:06:37.659Z,info,"📨 Message received",,,,,
2025-08-13T11:06:37.659Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,42.7,55.5,,
2025-08-13T11:06:47.797Z,info,"📨 Message received",,,,,
2025-08-13T11:06:47.797Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,43.1,33.6,,
2025-08-13T11:06:57.877Z,info,"📨 Message received",,,,,
2025-08-13T11:06:57.878Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,30.7,52.2,,
2025-08-13T11:07:08.071Z,info,"📨 Message received",,,,,
2025-08-13T11:07:08.072Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,26.5,47.3,,
2025-08-13T11:07:18.191Z,info,"📨 Message received",,,,,
2025-08-13T11:07:18.191Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,49,67.4,,
2025-08-13T11:07:48.520Z,info,"📨 Message received",,,,,
2025-08-13T11:07:48.520Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,40.5,86.1,,
2025-08-13T11:07:58.483Z,info,"📨 Message received",,,,,
2025-08-13T11:07:58.483Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,49.2,50.3,,
2025-08-13T11:08:08.626Z,info,"📨 Message received",,,,,
2025-08-13T11:08:08.627Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,36.6,87,,
